ID,Station Name,Latitude (deg) ,Longitude (deg) ,Elevation (ft) ,Year,Month,Day,Max Temp (Degrees F) ,Max Temp Flag,Min Temp (Degrees F) ,Min Temp Flag,Avg Temp (Degrees F) ,Avg Temp Flag,Date
3113,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,14.0,-5.008,,-32.098,,-18.553,,2021-02-14
3114,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,15.0,4.838,,-23.512,,-9.337,,2021-02-15
3115,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,16.0,1.976,,-10.21,,-4.117,,2021-02-16
3116,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,17.0,11.822,,-12.262,,-0.22,,2021-02-17
3117,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,18.0,14.558,,-11.92,,1.319,,2021-02-18
3118,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,19.0,27.595,,-12.406,,7.595,,2021-02-19
3119,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,20.0,34.443,,8.168,,21.306,,2021-02-20
3120,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,21.0,37.915,,12.866,,25.391,,2021-02-21
3121,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,22.0,40.572,,28.765,,34.669,,2021-02-22
3122,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,23.0,34.185,,12.794,,23.49,,2021-02-23
3123,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,24.0,25.884,,7.376,,16.63,,2021-02-24
3124,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,25.0,36.351,,7.862,,22.107,,2021-02-25
3125,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,26.0,38.494,,20.442,,29.468,,2021-02-26
3126,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,27.0,23.002,,-0.652,,11.175,,2021-02-27
3127,Ray,48.400944,-103.16925,2321.0,2021.0,2.0,28.0,24.75,,-3.478,,10.636,,2021-02-28
3128,Ray,48.400944,-103.16925,2321.0,2021.0,3.0,1.0,47.696,,3.182,,25.439,,2021-03-01
3129,Ray,48.400944,-103.16925,2321.0,2021.0,3.0,2.0,41.626,,30.301,,35.964,,2021-03-02
3131,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,1.0,32.344,,9.806,,21.075,,2021-02-01
3132,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,2.0,50.792,,22.429,,36.611,,2021-02-02
3133,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,3.0,39.688,,-1.318,,19.185,,2021-02-03
3134,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,4.0,8.258,,-4.54,,1.859,,2021-02-04
3135,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,5.0,3.938,,-14.908,,-5.485,,2021-02-05
3136,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,6.0,-9.202,,-22.486,,-15.844,,2021-02-06
3137,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,7.0,-10.048,,-25.114,,-17.581,,2021-02-07
3138,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,8.0,-10.66,,-27.238,,-18.949,,2021-02-08
3139,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,9.0,-5.782,,-21.028,,-13.405,,2021-02-09
3140,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,10.0,-10.75,,-22.81,,-16.78,,2021-02-10
3141,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,11.0,-17.356,,-26.698,,-22.027,,2021-02-11
3142,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,12.0,-9.886,,-27.742,,-18.814,,2021-02-12
3143,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,13.0,-12.082,,-29.2,,-20.641,,2021-02-13
3144,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,14.0,-1.768,,-27.724,,-14.746,,2021-02-14
3145,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,15.0,8.924,,-17.554,,-4.315,,2021-02-15
3146,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,16.0,3.578,,-5.242,,-0.832,,2021-02-16
3147,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,17.0,9.77,,-5.296,,2.237,,2021-02-17
3148,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,18.0,20.453,,-9.166,,5.644,,2021-02-18
3149,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,19.0,30.841,,-6.862,,11.99,,2021-02-19
3150,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,20.0,37.639,,10.634,,24.137,,2021-02-20
3151,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,21.0,39.582,,18.248,,28.915,,2021-02-21
3152,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,22.0,43.813,,31.582,,37.698,,2021-02-22
3153,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,23.0,34.259,,17.944,,26.102,,2021-02-23
3154,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,24.0,28.229,,14.864,,21.547,,2021-02-24
3155,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,25.0,36.451,,17.186,,26.819,,2021-02-25
3156,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,26.0,35.773,,13.91,,24.842,,2021-02-26
3157,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,27.0,16.106,,0.896,,8.501,,2021-02-27
3158,Redstone,48.821094,-104.842003,2402.0,2021.0,2.0,28.0,26.996,,2.318,,14.657,,2021-02-28
3159,Redstone,48.821094,-104.842003,2402.0,2021.0,3.0,1.0,50.45,,8.186,,29.318,,2021-03-01
3160,Redstone,48.821094,-104.842003,2402.0,2021.0,3.0,2.0,49.118,,32.943,,41.031,,2021-03-02
3162,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,1.0,25.34,,18.001,,21.671,,2021-02-01
3163,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,2.0,21.709,,17.024,,19.367,,2021-02-02
3164,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,3.0,31.253,,16.61,,23.932,,2021-02-03
3165,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,4.0,30.331,,3.488,,16.91,,2021-02-04
3166,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,5.0,7.79,,-1.75,,3.02,,2021-02-05
3167,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,6.0,-1.174,,-15.772,,-8.473,,2021-02-06
3168,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,7.0,-5.998,,-21.748,,-13.873,,2021-02-07
3169,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,8.0,-2.398,,-21.838,,-12.118,,2021-02-08
3170,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,9.0,2.21,,-10.768,,-4.279,,2021-02-09
3171,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,10.0,-0.328,,-15.034,,-7.681,,2021-02-10
3172,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,11.0,-4.45,,-18.634,,-11.542,,2021-02-11
3173,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,12.0,-6.898,,-21.838,,-14.368,,2021-02-12
3174,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,13.0,-6.574,,-23.8,,-15.187,,2021-02-13
3175,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,14.0,-7.978,,-25.762,,-16.87,,2021-02-14
3176,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,15.0,-3.28,,-29.938,,-16.609,,2021-02-15
3177,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,16.0,4.91,,-26.5,,-10.795,,2021-02-16
3178,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,17.0,8.852,,-17.176,,-4.162,,2021-02-17
3179,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,18.0,14.342,,-0.778,,6.782,,2021-02-18
3180,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,19.0,16.646,,-13.0,,1.823,,2021-02-19
3181,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,20.0,22.138,,-7.51,,7.314,,2021-02-20
3182,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,21.0,30.652,,15.692,,23.172,,2021-02-21
3183,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,22.0,42.163,,15.62,,28.892,,2021-02-22
3184,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,23.0,38.046,,24.805,,31.426,,2021-02-23
3185,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,24.0,34.365,,21.438,,27.902,,2021-02-24
3186,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,25.0,37.317,,13.154,,25.236,,2021-02-25
3187,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,26.0,39.765,,27.336,,33.551,,2021-02-26
3188,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,27.0,36.905,,19.546,,28.226,,2021-02-27
3189,Rice,45.79383,-94.2618,1079.0,2021.0,2.0,28.0,30.668,,17.33,,23.999,,2021-02-28
3190,Rice,45.79383,-94.2618,1079.0,2021.0,3.0,1.0,19.425,,4.784,,12.105,,2021-03-01
3191,Rice,45.79383,-94.2618,1079.0,2021.0,3.0,2.0,46.326,,12.254,,29.29,,2021-03-02
3193,Robinson,47.173,-99.798,1829.0,2021.0,2.0,1.0,25.41,,15.026,,20.218,,2021-02-01
3194,Robinson,47.173,-99.798,1829.0,2021.0,2.0,2.0,25.678,,18.12,,21.899,,2021-02-02
3195,Robinson,47.173,-99.798,1829.0,2021.0,2.0,3.0,28.038,,7.214,,17.626,,2021-02-03
3196,Robinson,47.173,-99.798,1829.0,2021.0,2.0,4.0,7.232,,-2.326,,2.453,,2021-02-04
3197,Robinson,47.173,-99.798,1829.0,2021.0,2.0,5.0,6.134,,-9.238,,-1.552,,2021-02-05
3198,Robinson,47.173,-99.798,1829.0,2021.0,2.0,6.0,-8.95,,-19.912,,-14.431,,2021-02-06
3199,Robinson,47.173,-99.798,1829.0,2021.0,2.0,7.0,-10.318,,-21.352,,-15.835,,2021-02-07
3200,Robinson,47.173,-99.798,1829.0,2021.0,2.0,8.0,-5.242,,-24.646,,-14.944,,2021-02-08
3201,Robinson,47.173,-99.798,1829.0,2021.0,2.0,9.0,-1.678,,-17.284,,-9.481,,2021-02-09
3202,Robinson,47.173,-99.798,1829.0,2021.0,2.0,10.0,-7.204,,-21.748,,-14.476,,2021-02-10
3203,Robinson,47.173,-99.798,1829.0,2021.0,2.0,11.0,-12.568,,-24.52,,-18.544,,2021-02-11
3204,Robinson,47.173,-99.798,1829.0,2021.0,2.0,12.0,-10.39,,-28.444,,-19.417,,2021-02-12
3205,Robinson,47.173,-99.798,1829.0,2021.0,2.0,13.0,-17.626,,-29.56,,-23.593,,2021-02-13
3206,Robinson,47.173,-99.798,1829.0,2021.0,2.0,14.0,-8.302,,-31.054,,-19.678,,2021-02-14
3207,Robinson,47.173,-99.798,1829.0,2021.0,2.0,15.0,2.048,,-22.864,,-10.408,,2021-02-15
3208,Robinson,47.173,-99.798,1829.0,2021.0,2.0,16.0,1.886,,-17.734,,-7.924,,2021-02-16
3209,Robinson,47.173,-99.798,1829.0,2021.0,2.0,17.0,9.788,,-10.48,,-0.346,,2021-02-17
3210,Robinson,47.173,-99.798,1829.0,2021.0,2.0,18.0,10.436,,-5.296,,2.57,,2021-02-18
3211,Robinson,47.173,-99.798,1829.0,2021.0,2.0,19.0,20.514,,-11.47,,4.522,,2021-02-19
3212,Robinson,47.173,-99.798,1829.0,2021.0,2.0,20.0,37.162,,6.764,,21.963,,2021-02-20
3213,Robinson,47.173,-99.798,1829.0,2021.0,2.0,21.0,40.093,,1.976,,21.035,,2021-02-21
3214,Robinson,47.173,-99.798,1829.0,2021.0,2.0,22.0,45.268,,28.614,,36.941,,2021-02-22
3215,Robinson,47.173,-99.798,1829.0,2021.0,2.0,23.0,34.333,,23.558,,28.946,,2021-02-23
3216,Robinson,47.173,-99.798,1829.0,2021.0,2.0,24.0,33.606,,17.438,,25.522,,2021-02-24
3217,Robinson,47.173,-99.798,1829.0,2021.0,2.0,25.0,42.244,,11.966,,27.105,,2021-02-25
3218,Robinson,47.173,-99.798,1829.0,2021.0,2.0,26.0,45.082,,24.292,,34.687,,2021-02-26
3219,Robinson,47.173,-99.798,1829.0,2021.0,2.0,27.0,25.912,,5.198,,15.555,,2021-02-27
3220,Robinson,47.173,-99.798,1829.0,2021.0,2.0,28.0,26.517,,0.878,,13.698,,2021-02-28
3221,Robinson,47.173,-99.798,1829.0,2021.0,3.0,1.0,32.203,,-3.388,,14.408,,2021-03-01
3222,Robinson,47.173,-99.798,1829.0,2021.0,3.0,2.0,50.54,,19.591,,35.066,,2021-03-02
3224,Rolla,48.843,-99.614,1810.0,2021.0,2.0,1.0,20.286,,14.252,,17.269,,2021-02-01
3225,Rolla,48.843,-99.614,1810.0,2021.0,2.0,2.0,24.256,,18.09,,21.173,,2021-02-02
3226,Rolla,48.843,-99.614,1810.0,2021.0,2.0,3.0,25.992,,9.356,,17.674,,2021-02-03
3227,Rolla,48.843,-99.614,1810.0,2021.0,2.0,4.0,9.41,,-2.092,,3.659,,2021-02-04
3228,Rolla,48.843,-99.614,1810.0,2021.0,2.0,5.0,-0.58,,-15.934,,-8.257,,2021-02-05
3229,Rolla,48.843,-99.614,1810.0,2021.0,2.0,6.0,-11.272,,-22.306,,-16.789,,2021-02-06
3230,Rolla,48.843,-99.614,1810.0,2021.0,2.0,7.0,-14.368,,-29.326,,-21.847,,2021-02-07
3231,Rolla,48.843,-99.614,1810.0,2021.0,2.0,8.0,-12.982,,-32.53,,-22.756,,2021-02-08
3232,Rolla,48.843,-99.614,1810.0,2021.0,2.0,9.0,-9.598,,-18.94,,-14.269,,2021-02-09
3233,Rolla,48.843,-99.614,1810.0,2021.0,2.0,10.0,-10.282,,-29.848,,-20.065,,2021-02-10
3234,Rolla,48.843,-99.614,1810.0,2021.0,2.0,11.0,-14.98,,-30.658,,-22.819,,2021-02-11
3235,Rolla,48.843,-99.614,1810.0,2021.0,2.0,12.0,-15.934,,-36.508,,-26.221,,2021-02-12
3236,Rolla,48.843,-99.614,1810.0,2021.0,2.0,13.0,-20.344,,-34.78,,-27.562,,2021-02-13
3237,Rolla,48.843,-99.614,1810.0,2021.0,2.0,14.0,-10.912,,-33.502,,-22.207,,2021-02-14
3238,Rolla,48.843,-99.614,1810.0,2021.0,2.0,15.0,-0.292,,-22.414,,-11.353,,2021-02-15
3239,Rolla,48.843,-99.614,1810.0,2021.0,2.0,16.0,-1.156,,-25.384,,-13.27,,2021-02-16
3240,Rolla,48.843,-99.614,1810.0,2021.0,2.0,17.0,3.902,,-14.278,,-5.188,,2021-02-17
3241,Rolla,48.843,-99.614,1810.0,2021.0,2.0,18.0,9.284,,-10.354,,-0.535,,2021-02-18
3242,Rolla,48.843,-99.614,1810.0,2021.0,2.0,19.0,12.146,,-18.598,,-3.226,,2021-02-19
3243,Rolla,48.843,-99.614,1810.0,2021.0,2.0,20.0,30.06,,1.184,,15.622,,2021-02-20
3244,Rolla,48.843,-99.614,1810.0,2021.0,2.0,21.0,31.636,,5.486,,18.561,,2021-02-21
3245,Rolla,48.843,-99.614,1810.0,2021.0,2.0,22.0,42.379,,25.592,,33.986,,2021-02-22
3246,Rolla,48.843,-99.614,1810.0,2021.0,2.0,23.0,33.373,,8.438,,20.906,,2021-02-23
3247,Rolla,48.843,-99.614,1810.0,2021.0,2.0,24.0,27.331,,4.946,,16.139,,2021-02-24
3248,Rolla,48.843,-99.614,1810.0,2021.0,2.0,25.0,32.704,,5.432,,19.068,,2021-02-25
3249,Rolla,48.843,-99.614,1810.0,2021.0,2.0,26.0,35.13,,4.874,,20.002,,2021-02-26
3250,Rolla,48.843,-99.614,1810.0,2021.0,2.0,27.0,5.036,,-7.078,,-1.021,,2021-02-27
3251,Rolla,48.843,-99.614,1810.0,2021.0,2.0,28.0,11.552,,-9.382,,1.085,,2021-02-28
3252,Rolla,48.843,-99.614,1810.0,2021.0,3.0,1.0,25.11,,-16.942,,4.084,,2021-03-01
3253,Rolla,48.843,-99.614,1810.0,2021.0,3.0,2.0,45.424,,21.855,,33.64,,2021-03-02
3255,Roseau,48.685,-95.734,1108.0,2021.0,2.0,1.0,21.013,,15.62,,18.317,,2021-02-01
3256,Roseau,48.685,-95.734,1108.0,2021.0,2.0,2.0,27.172,,13.55,,20.361,,2021-02-02
3257,Roseau,48.685,-95.734,1108.0,2021.0,2.0,3.0,24.757,,19.724,,22.241,,2021-02-03
3258,Roseau,48.685,-95.734,1108.0,2021.0,2.0,4.0,24.561,,-0.562,,12.0,,2021-02-04
3259,Roseau,48.685,-95.734,1108.0,2021.0,2.0,5.0,0.428,,-11.2,,-5.386,,2021-02-05
3260,Roseau,48.685,-95.734,1108.0,2021.0,2.0,6.0,-11.056,,-23.188,,-17.122,,2021-02-06
3261,Roseau,48.685,-95.734,1108.0,2021.0,2.0,7.0,-14.854,,-28.192,,-21.523,,2021-02-07
3262,Roseau,48.685,-95.734,1108.0,2021.0,2.0,8.0,-10.858,,-33.502,,-22.18,,2021-02-08
3263,Roseau,48.685,-95.734,1108.0,2021.0,2.0,9.0,-8.788,,-23.242,,-16.015,,2021-02-09
3264,Roseau,48.685,-95.734,1108.0,2021.0,2.0,10.0,-9.958,,-26.212,,-18.085,,2021-02-10
3265,Roseau,48.685,-95.734,1108.0,2021.0,2.0,11.0,-13.072,,-32.566,,-22.819,,2021-02-11
3266,Roseau,48.685,-95.734,1108.0,2021.0,2.0,12.0,-12.946,,-38.11,,-25.528,,2021-02-12
3267,Roseau,48.685,-95.734,1108.0,2021.0,2.0,13.0,-13.918,,-38.956,,-26.437,,2021-02-13
3268,Roseau,48.685,-95.734,1108.0,2021.0,2.0,14.0,-12.208,,-35.356,,-23.782,,2021-02-14
3269,Roseau,48.685,-95.734,1108.0,2021.0,2.0,15.0,-1.012,,-28.588,,-14.8,,2021-02-15
3270,Roseau,48.685,-95.734,1108.0,2021.0,2.0,16.0,4.928,,-33.178,,-14.125,,2021-02-16
3271,Roseau,48.685,-95.734,1108.0,2021.0,2.0,17.0,11.156,,-29.146,,-8.995,,2021-02-17
3272,Roseau,48.685,-95.734,1108.0,2021.0,2.0,18.0,11.714,,-18.346,,-3.316,,2021-02-18
3273,Roseau,48.685,-95.734,1108.0,2021.0,2.0,19.0,16.304,,-15.052,,0.626,,2021-02-19
3274,Roseau,48.685,-95.734,1108.0,2021.0,2.0,20.0,25.572,,-4.648,,10.462,,2021-02-20
3275,Roseau,48.685,-95.734,1108.0,2021.0,2.0,21.0,35.179,,11.894,,23.537,,2021-02-21
3276,Roseau,48.685,-95.734,1108.0,2021.0,2.0,22.0,40.444,,26.643,,33.544,,2021-02-22
3277,Roseau,48.685,-95.734,1108.0,2021.0,2.0,23.0,34.043,,19.62,,26.832,,2021-02-23
3278,Roseau,48.685,-95.734,1108.0,2021.0,2.0,24.0,22.651,,2.174,,12.413,,2021-02-24
3279,Roseau,48.685,-95.734,1108.0,2021.0,2.0,25.0,32.727,,13.586,,23.157,,2021-02-25
3280,Roseau,48.685,-95.734,1108.0,2021.0,2.0,26.0,37.218,,18.442,,27.83,,2021-02-26
3281,Roseau,48.685,-95.734,1108.0,2021.0,2.0,27.0,18.57,,-2.794,,7.888,,2021-02-27
3282,Roseau,48.685,-95.734,1108.0,2021.0,2.0,28.0,13.1,,-9.328,,1.886,,2021-02-28
3283,Roseau,48.685,-95.734,1108.0,2021.0,3.0,1.0,17.695,,-15.988,,0.854,,2021-03-01
3284,Roseau,48.685,-95.734,1108.0,2021.0,3.0,2.0,41.972,,17.645,,29.809,,2021-03-02
3286,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,1.0,29.145,,9.122,,19.134,,2021-02-01
3287,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,2.0,38.766,,19.202,,28.984,,2021-02-02
3288,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,3.0,28.602,,-2.128,,13.237,,2021-02-03
3289,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,4.0,3.506,,-5.656,,-1.075,,2021-02-04
3290,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,5.0,2.696,,-15.718,,-6.511,,2021-02-05
3291,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,6.0,-12.316,,-23.836,,-18.076,,2021-02-06
3292,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,7.0,-13.342,,-26.896,,-20.119,,2021-02-07
3293,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,8.0,-10.84,,-29.434,,-20.137,,2021-02-08
3294,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,9.0,-5.764,,-18.886,,-12.325,,2021-02-09
3295,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,10.0,-11.434,,-21.082,,-16.258,,2021-02-10
3296,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,11.0,-16.672,,-26.698,,-21.685,,2021-02-11
3297,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,12.0,-11.398,,-29.11,,-20.254,,2021-02-12
3298,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,13.0,-17.698,,-34.24,,-25.969,,2021-02-13
3299,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,14.0,-6.448,,-30.82,,-18.634,,2021-02-14
3300,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,15.0,4.082,,-21.748,,-8.833,,2021-02-15
3301,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,16.0,3.254,,-12.82,,-4.783,,2021-02-16
3302,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,17.0,10.184,,-7.276,,1.454,,2021-02-17
3303,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,18.0,11.336,,-10.102,,0.617,,2021-02-18
3304,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,19.0,27.325,,-13.36,,6.983,,2021-02-19
3305,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,20.0,36.104,,9.446,,22.775,,2021-02-20
3306,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,21.0,38.691,,12.128,,25.41,,2021-02-21
3307,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,22.0,41.509,,30.083,,35.796,,2021-02-22
3308,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,23.0,33.516,,22.928,,28.222,,2021-02-23
3309,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,24.0,24.699,,4.874,,14.787,,2021-02-24
3310,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,25.0,34.579,,8.636,,21.608,,2021-02-25
3311,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,26.0,39.171,,11.336,,25.254,,2021-02-26
3312,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,27.0,21.538,,-6.736,,7.401,,2021-02-27
3313,Ross,48.312752,-102.450401,2316.0,2021.0,2.0,28.0,19.132,,-7.24,,5.946,,2021-02-28
3314,Ross,48.312752,-102.450401,2316.0,2021.0,3.0,1.0,42.692,,-6.916,,17.888,,2021-03-01
3315,Ross,48.312752,-102.450401,2316.0,2021.0,3.0,2.0,39.321,,24.058,,31.69,,2021-03-02
3317,Rugby,48.354,-100.063,1494.0,2021.0,2.0,1.0,23.956,,12.128,,18.042,,2021-02-01
3318,Rugby,48.354,-100.063,1494.0,2021.0,2.0,2.0,25.574,,18.581,,22.078,,2021-02-02
3319,Rugby,48.354,-100.063,1494.0,2021.0,2.0,3.0,27.484,,2.966,,15.225,,2021-02-03
3320,Rugby,48.354,-100.063,1494.0,2021.0,2.0,4.0,5.36,,-2.56,,1.4,,2021-02-04
3321,Rugby,48.354,-100.063,1494.0,2021.0,2.0,5.0,2.696,,-13.666,,-5.485,,2021-02-05
3322,Rugby,48.354,-100.063,1494.0,2021.0,2.0,6.0,-11.02,,-23.998,,-17.509,,2021-02-06
3323,Rugby,48.354,-100.063,1494.0,2021.0,2.0,7.0,-12.064,,-29.416,,-20.74,,2021-02-07
3324,Rugby,48.354,-100.063,1494.0,2021.0,2.0,8.0,-9.436,,-29.452,,-19.444,,2021-02-08
3325,Rugby,48.354,-100.063,1494.0,2021.0,2.0,9.0,-8.032,,-16.654,,-12.343,,2021-02-09
3326,Rugby,48.354,-100.063,1494.0,2021.0,2.0,10.0,-8.482,,-22.396,,-15.439,,2021-02-10
3327,Rugby,48.354,-100.063,1494.0,2021.0,2.0,11.0,-13.9,,-29.218,,-21.559,,2021-02-11
3328,Rugby,48.354,-100.063,1494.0,2021.0,2.0,12.0,-11.902,,-33.484,,-22.693,,2021-02-12
3329,Rugby,48.354,-100.063,1494.0,2021.0,2.0,13.0,-17.14,,-38.164,,-27.652,,2021-02-13
3330,Rugby,48.354,-100.063,1494.0,2021.0,2.0,14.0,-7.654,,-38.164,,-22.909,,2021-02-14
3331,Rugby,48.354,-100.063,1494.0,2021.0,2.0,15.0,2.462,,-30.532,,-14.035,,2021-02-15
3332,Rugby,48.354,-100.063,1494.0,2021.0,2.0,16.0,1.58,,-17.158,,-7.789,,2021-02-16
3333,Rugby,48.354,-100.063,1494.0,2021.0,2.0,17.0,7.358,,-9.076,,-0.859,,2021-02-17
3334,Rugby,48.354,-100.063,1494.0,2021.0,2.0,18.0,11.282,,-11.434,,-0.076,,2021-02-18
3335,Rugby,48.354,-100.063,1494.0,2021.0,2.0,19.0,17.15,,-17.644,,-0.247,,2021-02-19
3336,Rugby,48.354,-100.063,1494.0,2021.0,2.0,20.0,34.453,,5.846,,20.15,,2021-02-20
3337,Rugby,48.354,-100.063,1494.0,2021.0,2.0,21.0,39.308,,10.958,,25.133,,2021-02-21
3338,Rugby,48.354,-100.063,1494.0,2021.0,2.0,22.0,44.46,,28.972,,36.716,,2021-02-22
3339,Rugby,48.354,-100.063,1494.0,2021.0,2.0,23.0,32.475,,17.006,,24.741,,2021-02-23
3340,Rugby,48.354,-100.063,1494.0,2021.0,2.0,24.0,28.051,,3.686,,15.869,,2021-02-24
3341,Rugby,48.354,-100.063,1494.0,2021.0,2.0,25.0,35.017,,1.094,,18.056,,2021-02-25
3342,Rugby,48.354,-100.063,1494.0,2021.0,2.0,26.0,35.591,,18.655,,27.123,,2021-02-26
3343,Rugby,48.354,-100.063,1494.0,2021.0,2.0,27.0,19.031,,-7.168,,5.932,,2021-02-27
3344,Rugby,48.354,-100.063,1494.0,2021.0,2.0,28.0,16.97,,-9.094,,3.938,,2021-02-28
3345,Rugby,48.354,-100.063,1494.0,2021.0,3.0,1.0,33.795,,-10.336,,11.73,,2021-03-01
3346,Rugby,48.354,-100.063,1494.0,2021.0,3.0,2.0,46.706,,26.026,,36.366,,2021-03-02
3348,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,1.0,22.989,,19.753,,21.371,,2021-02-01
3349,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,2.0,25.288,,19.036,,22.162,,2021-02-02
3350,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,3.0,26.962,,20.413,,23.688,,2021-02-03
3351,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,4.0,23.855,,4.694,,14.275,,2021-02-04
3352,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,5.0,6.602,,-3.388,,1.607,,2021-02-05
3353,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,6.0,-3.208,,-14.206,,-8.707,,2021-02-06
3354,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,7.0,-8.968,,-19.156,,-14.062,,2021-02-07
3355,Sabin,46.794389,-96.611683,919.0,2021.0,2.0,8.0,-1.93,,-19.21,,-10.57,,2021-02-08
